cod_departamento,departamento,valor,NIVEL,cod_municipio,municipio,clase
"13","BOLIVAR","10","Normal completa","13244","EL CARMEN DE BOLIVAR","Resto rural",
"13","BOLIVAR","22","Normal incompleta","13244","EL CARMEN DE BOLIVAR","Resto rural",
"13","BOLIVAR","252","Tecnico","13244","EL CARMEN DE BOLIVAR","Resto rural",
"13","BOLIVAR","17","Tecnologico","13244","EL CARMEN DE BOLIVAR","Resto rural",
"13","BOLIVAR","92","Universitario","13244","EL CARMEN DE BOLIVAR","Resto rural",
"13","BOLIVAR","4","Especializacion","13244","EL CARMEN DE BOLIVAR","Resto rural",
"13","BOLIVAR","5","Maestria","13244","EL CARMEN DE BOLIVAR","Resto rural",
"13","BOLIVAR","519","Sin informacion","13244","EL CARMEN DE BOLIVAR","Total",
"13","BOLIVAR","7134","Ninguno","13244","EL CARMEN DE BOLIVAR","Total",
"13","BOLIVAR","1459","Preescolar","13244","EL CARMEN DE BOLIVAR","Total",
"13","BOLIVAR","7482","Primaria completa","13244","EL CARMEN DE BOLIVAR","Total",
"13","BOLIVAR","12996","Primaria incompleta","13244","EL CARMEN DE BOLIVAR","Total",
"13","BOLIVAR","2555","Secundaria completa","13244","EL CARMEN DE BOLIVAR","Total",
"13","BOLIVAR","9137","Secundaria incompleta","13244","EL CARMEN DE BOLIVAR","Total",
"13","BOLIVAR","11758","Media completa","13244","EL CARMEN DE BOLIVAR","Total",
"13","BOLIVAR","2001","Media incompleta","13244","EL CARMEN DE BOLIVAR","Total",
"13","BOLIVAR","32","Normal completa","13244","EL CARMEN DE BOLIVAR","Total",
"13","BOLIVAR","83","Normal incompleta","13244","EL CARMEN DE BOLIVAR","Total",
"13","BOLIVAR","2871","Tecnico","13244","EL CARMEN DE BOLIVAR","Total",
"13","BOLIVAR","439","Tecnologico","13244","EL CARMEN DE BOLIVAR","Total",
"13","BOLIVAR","2660","Universitario","13244","EL CARMEN DE BOLIVAR","Total",
"13","BOLIVAR","352","Especializacion","13244","EL CARMEN DE BOLIVAR","Total",
"13","BOLIVAR","36","Maestria","13244","EL CARMEN DE BOLIVAR","Total",
"13","BOLIVAR","25","Doctorado","13244","EL CARMEN DE BOLIVAR","Total",
"13","BOLIVAR","28","Sin informacion","13248","EL GUAMO","Cabecera municipal",
"13","BOLIVAR","534","Ninguno","13248","EL GUAMO","Cabecera municipal",
"13","BOLIVAR","78","Preescolar","13248","EL GUAMO","Cabecera municipal",
"13","BOLIVAR","471","Primaria completa","13248","EL GUAMO","Cabecera municipal",
"13","BOLIVAR","965","Primaria incompleta","13248","EL GUAMO","Cabecera municipal",
"13","BOLIVAR","129","Secundaria completa","13248","EL GUAMO","Cabecera municipal",
"13","BOLIVAR","496","Secundaria incompleta","13248","EL GUAMO","Cabecera municipal",
"13","BOLIVAR","641","Media completa","13248","EL GUAMO","Cabecera municipal",
"13","BOLIVAR","176","Media incompleta","13248","EL GUAMO","Cabecera municipal",
"13","BOLIVAR","2","Normal completa","13248","EL GUAMO","Cabecera municipal",
"13","BOLIVAR","2","Normal incompleta","13248","EL GUAMO","Cabecera municipal",
"13","BOLIVAR","172","Tecnico","13248","EL GUAMO","Cabecera municipal",
"13","BOLIVAR","37","Tecnologico","13248","EL GUAMO","Cabecera municipal",
"13","BOLIVAR","87","Universitario","13248","EL GUAMO","Cabecera municipal",
"13","BOLIVAR","10","Especializacion","13248","EL GUAMO","Cabecera municipal",
"13","BOLIVAR","3","Doctorado","13248","EL GUAMO","Cabecera municipal",
"13","BOLIVAR","12","Sin informacion","13248","EL GUAMO","Resto rural",
"13","BOLIVAR","536","Ninguno","13248","EL GUAMO","Resto rural",
"13","BOLIVAR","110","Preescolar","13248","EL GUAMO","Resto rural",
"13","BOLIVAR","503","Primaria completa","13248","EL GUAMO","Resto rural",
"13","BOLIVAR","921","Primaria incompleta","13248","EL GUAMO","Resto rural",
"13","BOLIVAR","104","Secundaria completa","13248","EL GUAMO","Resto rural",
"13","BOLIVAR","467","Secundaria incompleta","13248","EL GUAMO","Resto rural",
"13","BOLIVAR","569","Media completa","13248","EL GUAMO","Resto rural",
"13","BOLIVAR","100","Media incompleta","13248","EL GUAMO","Resto rural",
"13","BOLIVAR","3","Normal completa","13248","EL GUAMO","Resto rural",
"13","BOLIVAR","2","Normal incompleta","13248","EL GUAMO","Resto rural",
"13","BOLIVAR","84","Tecnico","13248","EL GUAMO","Resto rural",
"13","BOLIVAR","11","Tecnologico","13248","EL GUAMO","Resto rural",
"13","BOLIVAR","46","Universitario","13248","EL GUAMO","Resto rural",
"13","BOLIVAR","5","Especializacion","13248","EL GUAMO","Resto rural",
"13","BOLIVAR","2","Doctorado","13248","EL GUAMO","Resto rural",
"13","BOLIVAR","40","Sin informacion","13248","EL GUAMO","Total",
"13","BOLIVAR","1070","Ninguno","13248","EL GUAMO","Total",
"13","BOLIVAR","188","Preescolar","13248","EL GUAMO","Total",
"13","BOLIVAR","974","Primaria completa","13248","EL GUAMO","Total",
"13","BOLIVAR","1886","Primaria incompleta","13248","EL GUAMO","Total",
"13","BOLIVAR","233","Secundaria completa","13248","EL GUAMO","Total",
"13","BOLIVAR","963","Secundaria incompleta","13248","EL GUAMO","Total",
"13","BOLIVAR","1210","Media completa","13248","EL GUAMO","Total",
"13","BOLIVAR","276","Media incompleta","13248","EL GUAMO","Total",
"13","BOLIVAR","5","Normal completa","13248","EL GUAMO","Total",
"13","BOLIVAR","4","Normal incompleta","13248","EL GUAMO","Total",
"13","BOLIVAR","256","Tecnico","13248","EL GUAMO","Total",
"13","BOLIVAR","48","Tecnologico","13248","EL GUAMO","Total",
"13","BOLIVAR","133","Universitario","13248","EL GUAMO","Total",
"13","BOLIVAR","15","Especializacion","13248","EL GUAMO","Total",
"13","BOLIVAR","5","Doctorado","13248","EL GUAMO","Total",
"13","BOLIVAR","25","Sin informacion","13268","EL PENON","Cabecera municipal",
"13","BOLIVAR","216","Ninguno","13268","EL PENON","Cabecera municipal",
"13","BOLIVAR","89","Preescolar","13268","EL PENON","Cabecera municipal",
"13","BOLIVAR","321","Primaria completa","13268","EL PENON","Cabecera municipal",
"13","BOLIVAR","628","Primaria incompleta","13268","EL PENON","Cabecera municipal",
"13","BOLIVAR","91","Secundaria completa","13268","EL PENON","Cabecera municipal",
"13","BOLIVAR","350","Secundaria incompleta","13268","EL PENON","Cabecera municipal",
"13","BOLIVAR","430","Media completa","13268","EL PENON","Cabecera municipal",
"13","BOLIVAR","92","Media incompleta","13268","EL PENON","Cabecera municipal",
"13","BOLIVAR","5","Normal completa","13268","EL PENON","Cabecera municipal",
"13","BOLIVAR","4","Normal incompleta","13268","EL PENON","Cabecera municipal",
"13","BOLIVAR","115","Tecnico","13268","EL PENON","Cabecera municipal",
"13","BOLIVAR","11","Tecnologico","13268","EL PENON","Cabecera municipal",
"13","BOLIVAR","81","Universitario","13268","EL PENON","Cabecera municipal",
"13","BOLIVAR","26","Especializacion","13268","EL PENON","Cabecera municipal",
"13","BOLIVAR","1","Maestria","13268","EL PENON","Cabecera municipal",
"13","BOLIVAR","17","Sin informacion","13268","EL PENON","Resto rural",
"13","BOLIVAR","499","Ninguno","13268","EL PENON","Resto rural",
"13","BOLIVAR","174","Preescolar","13268","EL PENON","Resto rural",
"13","BOLIVAR","564","Primaria completa","13268","EL PENON","Resto rural",
"13","BOLIVAR","1242","Primaria incompleta","13268","EL PENON","Resto rural",
"13","BOLIVAR","174","Secundaria completa","13268","EL PENON","Resto rural",
"13","BOLIVAR","655","Secundaria incompleta","13268","EL PENON","Resto rural",
"13","BOLIVAR","496","Media completa","13268","EL PENON","Resto rural",
"13","BOLIVAR","114","Media incompleta","13268","EL PENON","Resto rural",
"13","BOLIVAR","5","Normal completa","13268","EL PENON","Resto rural",
"13","BOLIVAR","3","Normal incompleta","13268","EL PENON","Resto rural",
"13","BOLIVAR","45","Tecnico","13268","EL PENON","Resto rural",
"13","BOLIVAR","4","Tecnologico","13268","EL PENON","Resto rural",
"13","BOLIVAR","36","Universitario","13268","EL PENON","Resto rural",
"13","BOLIVAR","11","Especializacion","13268","EL PENON","Resto rural",
"13","BOLIVAR","1","Doctorado","13268","EL PENON","Resto rural",
"13","BOLIVAR","42","Sin informacion","13268","EL PENON","Total",
"13","BOLIVAR","715","Ninguno","13268","EL PENON","Total",
"13","BOLIVAR","263","Preescolar","13268","EL PENON","Total",
"13","BOLIVAR","885","Primaria completa","13268","EL PENON","Total",
"13","BOLIVAR","1870","Primaria incompleta","13268","EL PENON","Total",
"13","BOLIVAR","265","Secundaria completa","13268","EL PENON","Total",
"13","BOLIVAR","1005","Secundaria incompleta","13268","EL PENON","Total",
"13","BOLIVAR","926","Media completa","13268","EL PENON","Total",
"13","BOLIVAR","206","Media incompleta","13268","EL PENON","Total",
"13","BOLIVAR","10","Normal completa","13268","EL PENON","Total",
"13","BOLIVAR","7","Normal incompleta","13268","EL PENON","Total",
"13","BOLIVAR","160","Tecnico","13268","EL PENON","Total",
"13","BOLIVAR","15","Tecnologico","13268","EL PENON","Total",
"13","BOLIVAR","117","Universitario","13268","EL PENON","Total",
"13","BOLIVAR","37","Especializacion","13268","EL PENON","Total",
"13","BOLIVAR","1","Maestria","13268","EL PENON","Total",
"13","BOLIVAR","1","Doctorado","13268","EL PENON","Total",
"13","BOLIVAR","34","Sin informacion","13300","HATILLO DE LOBA","Cabecera municipal",
"13","BOLIVAR","354","Ninguno","13300","HATILLO DE LOBA","Cabecera municipal",
"13","BOLIVAR","92","Preescolar","13300","HATILLO DE LOBA","Cabecera municipal",
"13","BOLIVAR","303","Primaria completa","13300","HATILLO DE LOBA","Cabecera municipal",
"13","BOLIVAR","703","Primaria incompleta","13300","HATILLO DE LOBA","Cabecera municipal",
"13","BOLIVAR","98","Secundaria completa","13300","HATILLO DE LOBA","Cabecera municipal",
"13","BOLIVAR","505","Secundaria incompleta","13300","HATILLO DE LOBA","Cabecera municipal",
"13","BOLIVAR","431","Media completa","13300","HATILLO DE LOBA","Cabecera municipal",
"13","BOLIVAR","102","Media incompleta","13300","HATILLO DE LOBA","Cabecera municipal",
"13","BOLIVAR","3","Normal completa","13300","HATILLO DE LOBA","Cabecera municipal",
"13","BOLIVAR","5","Normal incompleta","13300","HATILLO DE LOBA","Cabecera municipal",
"13","BOLIVAR","115","Tecnico","13300","HATILLO DE LOBA","Cabecera municipal",
"13","BOLIVAR","11","Tecnologico","13300","HATILLO DE LOBA","Cabecera municipal",
"13","BOLIVAR","67","Universitario","13300","HATILLO DE LOBA","Cabecera municipal",
"13","BOLIVAR","19","Especializacion","13300","HATILLO DE LOBA","Cabecera municipal",
"13","BOLIVAR","1","Maestria","13300","HATILLO DE LOBA","Cabecera municipal",
"13","BOLIVAR","1","Doctorado","13300","HATILLO DE LOBA","Cabecera municipal",
"13","BOLIVAR","65","Sin informacion","13300","HATILLO DE LOBA","Resto rural",
"13","BOLIVAR","943","Ninguno","13300","HATILLO DE LOBA","Resto rural",
"13","BOLIVAR","270","Preescolar","13300","HATILLO DE LOBA","Resto rural",
"13","BOLIVAR","850","Primaria completa","13300","HATILLO DE LOBA","Resto rural",
"13","BOLIVAR","2673","Primaria incompleta","13300","HATILLO DE LOBA","Resto rural",
"13","BOLIVAR","263","Secundaria completa","13300","HATILLO DE LOBA","Resto rural",
"13","BOLIVAR","1202","Secundaria incompleta","13300","HATILLO DE LOBA","Resto rural",
"13","BOLIVAR","957","Media completa","13300","HATILLO DE LOBA","Resto rural",
"13","BOLIVAR","224","Media incompleta","13300","HATILLO DE LOBA","Resto rural",
"13","BOLIVAR","4","Normal completa","13300","HATILLO DE LOBA","Resto rural",
"13","BOLIVAR","11","Normal incompleta","13300","HATILLO DE LOBA","Resto rural",
"13","BOLIVAR","96","Tecnico","13300","HATILLO DE LOBA","Resto rural",
"13","BOLIVAR","22","Tecnologico","13300","HATILLO DE LOBA","Resto rural",
"13","BOLIVAR","135","Universitario","13300","HATILLO DE LOBA","Resto rural",
"13","BOLIVAR","26","Especializacion","13300","HATILLO DE LOBA","Resto rural",
"13","BOLIVAR","1","Maestria","13300","HATILLO DE LOBA","Resto rural",
"13","BOLIVAR","99","Sin informacion","13300","HATILLO DE LOBA","Total",
"13","BOLIVAR","1297","Ninguno","13300","HATILLO DE LOBA","Total",
"13","BOLIVAR","362","Preescolar","13300","HATILLO DE LOBA","Total",
"13","BOLIVAR","1153","Primaria completa","13300","HATILLO DE LOBA","Total",
"13","BOLIVAR","3376","Primaria incompleta","13300","HATILLO DE LOBA","Total",
"13","BOLIVAR","361","Secundaria completa","13300","HATILLO DE LOBA","Total",
"13","BOLIVAR","1707","Secundaria incompleta","13300","HATILLO DE LOBA","Total",
"13","BOLIVAR","1388","Media completa","13300","HATILLO DE LOBA","Total",
"13","BOLIVAR","326","Media incompleta","13300","HATILLO DE LOBA","Total",
"13","BOLIVAR","7","Normal completa","13300","HATILLO DE LOBA","Total",
"13","BOLIVAR","16","Normal incompleta","13300","HATILLO DE LOBA","Total",
"13","BOLIVAR","211","Tecnico","13300","HATILLO DE LOBA","Total",
"13","BOLIVAR","33","Tecnologico","13300","HATILLO DE LOBA","Total",
"13","BOLIVAR","202","Universitario","13300","HATILLO DE LOBA","Total",
"13","BOLIVAR","45","Especializacion","13300","HATILLO DE LOBA","Total",
"13","BOLIVAR","2","Maestria","13300","HATILLO DE LOBA","Total",
"13","BOLIVAR","1","Doctorado","13300","HATILLO DE LOBA","Total",
"13","BOLIVAR","1343","Sin informacion","13430","MAGANGUE","Cabecera municipal",
"13","BOLIVAR","4508","Ninguno","13430","MAGANGUE","Cabecera municipal",
"13","BOLIVAR","2242","Preescolar","13430","MAGANGUE","Cabecera municipal",
"13","BOLIVAR","9780","Primaria completa","13430","MAGANGUE","Cabecera municipal",
"13","BOLIVAR","15128","Primaria incompleta","13430","MAGANGUE","Cabecera municipal",
"13","BOLIVAR","3332","Secundaria completa","13430","MAGANGUE","Cabecera municipal",
"13","BOLIVAR","12716","Secundaria incompleta","13430","MAGANGUE","Cabecera municipal",
"13","BOLIVAR","17545","Media completa","13430","MAGANGUE","Cabecera municipal",
"13","BOLIVAR","2918","Media incompleta","13430","MAGANGUE","Cabecera municipal",
"13","BOLIVAR","93","Normal completa","13430","MAGANGUE","Cabecera municipal",
"13","BOLIVAR","208","Normal incompleta","13430","MAGANGUE","Cabecera municipal",
"13","BOLIVAR","3492","Tecnico","13430","MAGANGUE","Cabecera municipal",
"13","BOLIVAR","849","Tecnologico","13430","MAGANGUE","Cabecera municipal",
"13","BOLIVAR","5572","Universitario","13430","MAGANGUE","Cabecera municipal",
"13","BOLIVAR","732","Especializacion","13430","MAGANGUE","Cabecera municipal",
"13","BOLIVAR","57","Maestria","13430","MAGANGUE","Cabecera municipal",
"13","BOLIVAR","59","Doctorado","13430","MAGANGUE","Cabecera municipal",
"13","BOLIVAR","253","Sin informacion","13430","MAGANGUE","Resto rural",
"13","BOLIVAR","4494","Ninguno","13430","MAGANGUE","Resto rural",
"13","BOLIVAR","974","Preescolar","13430","MAGANGUE","Resto rural",
"13","BOLIVAR","5422","Primaria completa","13430","MAGANGUE","Resto rural",
"13","BOLIVAR","9626","Primaria incompleta","13430","MAGANGUE","Resto rural",
"13","BOLIVAR","1313","Secundaria completa","13430","MAGANGUE","Resto rural",
"13","BOLIVAR","5343","Secundaria incompleta","13430","MAGANGUE","Resto rural",
"13","BOLIVAR","6027","Media completa","13430","MAGANGUE","Resto rural",
"13","BOLIVAR","1107","Media incompleta","13430","MAGANGUE","Resto rural",
"13","BOLIVAR","22","Normal completa","13430","MAGANGUE","Resto rural",
"13","BOLIVAR","52","Normal incompleta","13430","MAGANGUE","Resto rural",
"13","BOLIVAR","760","Tecnico","13430","MAGANGUE","Resto rural",
"13","BOLIVAR","114","Tecnologico","13430","MAGANGUE","Resto rural",
"13","BOLIVAR","740","Universitario","13430","MAGANGUE","Resto rural",
"13","BOLIVAR","142","Especializacion","13430","MAGANGUE","Resto rural",
"13","BOLIVAR","1","Maestria","13430","MAGANGUE","Resto rural",
"13","BOLIVAR","11","Doctorado","13430","MAGANGUE","Resto rural",
"13","BOLIVAR","1596","Sin informacion","13430","MAGANGUE","Total",
"13","BOLIVAR","9002","Ninguno","13430","MAGANGUE","Total",
"13","BOLIVAR","3216","Preescolar","13430","MAGANGUE","Total",
"13","BOLIVAR","15202","Primaria completa","13430","MAGANGUE","Total",
"13","BOLIVAR","24754","Primaria incompleta","13430","MAGANGUE","Total",
"13","BOLIVAR","4645","Secundaria completa","13430","MAGANGUE","Total",
"13","BOLIVAR","18059","Secundaria incompleta","13430","MAGANGUE","Total",
"13","BOLIVAR","23572","Media completa","13430","MAGANGUE","Total",
"13","BOLIVAR","4025","Media incompleta","13430","MAGANGUE","Total",
"13","BOLIVAR","115","Normal completa","13430","MAGANGUE","Total",
"13","BOLIVAR","260","Normal incompleta","13430","MAGANGUE","Total",
"13","BOLIVAR","4252","Tecnico","13430","MAGANGUE","Total",
"13","BOLIVAR","963","Tecnologico","13430","MAGANGUE","Total",
"13","BOLIVAR","6312","Universitario","13430","MAGANGUE","Total",
"13","BOLIVAR","874","Especializacion","13430","MAGANGUE","Total",
"13","BOLIVAR","58","Maestria","13430","MAGANGUE","Total",
"13","BOLIVAR","70","Doctorado","13430","MAGANGUE","Total",
"13","BOLIVAR","70","Sin informacion","13433","MAHATES","Cabecera municipal",
"13","BOLIVAR","945","Ninguno","13433","MAHATES","Cabecera municipal",
"13","BOLIVAR","257","Preescolar","13433","MAHATES","Cabecera municipal",
"13","BOLIVAR","1125","Primaria completa","13433","MAHATES","Cabecera municipal",
"13","BOLIVAR","2082","Primaria incompleta","13433","MAHATES","Cabecera municipal",
"13","BOLIVAR","374","Secundaria completa","13433","MAHATES","Cabecera municipal",
"13","BOLIVAR","1381","Secundaria incompleta","13433","MAHATES","Cabecera municipal",
"13","BOLIVAR","1934","Media completa","13433","MAHATES","Cabecera municipal",
"13","BOLIVAR","371","Media incompleta","13433","MAHATES","Cabecera municipal",
"13","BOLIVAR","4","Normal completa","13433","MAHATES","Cabecera municipal",
"13","BOLIVAR","6","Normal incompleta","13433","MAHATES","Cabecera municipal",
"13","BOLIVAR","484","Tecnico","13433","MAHATES","Cabecera municipal",
"13","BOLIVAR","69","Tecnologico","13433","MAHATES","Cabecera municipal",
"13","BOLIVAR","292","Universitario","13433","MAHATES","Cabecera municipal",
"13","BOLIVAR","37","Especializacion","13433","MAHATES","Cabecera municipal",
"13","BOLIVAR","4","Maestria","13433","MAHATES","Cabecera municipal",
"13","BOLIVAR","4","Doctorado","13433","MAHATES","Cabecera municipal",
"13","BOLIVAR","345","Sin informacion","13433","MAHATES","Resto rural",
"13","BOLIVAR","1714","Ninguno","13433","MAHATES","Resto rural",
"13","BOLIVAR","395","Preescolar","13433","MAHATES","Resto rural",
"13","BOLIVAR","1591","Primaria completa","13433","MAHATES","Resto rural",
"13","BOLIVAR","3296","Primaria incompleta","13433","MAHATES","Resto rural",
"13","BOLIVAR","595","Secundaria completa","13433","MAHATES","Resto rural",
"13","BOLIVAR","2305","Secundaria incompleta","13433","MAHATES","Resto rural",
"13","BOLIVAR","2630","Media completa","13433","MAHATES","Resto rural",
"13","BOLIVAR","437","Media incompleta","13433","MAHATES","Resto rural",
"13","BOLIVAR","4","Normal completa","13433","MAHATES","Resto rural",
"13","BOLIVAR","16","Normal incompleta","13433","MAHATES","Resto rural",
"13","BOLIVAR","450","Tecnico","13433","MAHATES","Resto rural",
"13","BOLIVAR","121","Tecnologico","13433","MAHATES","Resto rural",
"13","BOLIVAR","496","Universitario","13433","MAHATES","Resto rural",
"13","BOLIVAR","25","Especializacion","13433","MAHATES","Resto rural",
"13","BOLIVAR","4","Maestria","13433","MAHATES","Resto rural",
"13","BOLIVAR","2","Doctorado","13433","MAHATES","Resto rural",
"13","BOLIVAR","415","Sin informacion","13433","MAHATES","Total",
"13","BOLIVAR","2659","Ninguno","13433","MAHATES","Total",
"13","BOLIVAR","652","Preescolar","13433","MAHATES","Total",
"13","BOLIVAR","2716","Primaria completa","13433","MAHATES","Total",
"13","BOLIVAR","5378","Primaria incompleta","13433","MAHATES","Total",
"13","BOLIVAR","969","Secundaria completa","13433","MAHATES","Total",
"13","BOLIVAR","3686","Secundaria incompleta","13433","MAHATES","Total",
"13","BOLIVAR","4564","Media completa","13433","MAHATES","Total",
"13","BOLIVAR","808","Media incompleta","13433","MAHATES","Total",
"13","BOLIVAR","8","Normal completa","13433","MAHATES","Total",
"13","BOLIVAR","22","Normal incompleta","13433","MAHATES","Total",
"13","BOLIVAR","934","Tecnico","13433","MAHATES","Total",
"13","BOLIVAR","190","Tecnologico","13433","MAHATES","Total",
"13","BOLIVAR","788","Universitario","13433","MAHATES","Total",
"13","BOLIVAR","62","Especializacion","13433","MAHATES","Total",
"13","BOLIVAR","8","Maestria","13433","MAHATES","Total",
"13","BOLIVAR","6","Doctorado","13433","MAHATES","Total",
"13","BOLIVAR","14","Sin informacion","13440","MARGARITA","Cabecera municipal",
"13","BOLIVAR","126","Ninguno","13440","MARGARITA","Cabecera municipal",
"13","BOLIVAR","30","Preescolar","13440","MARGARITA","Cabecera municipal",
"13","BOLIVAR","192","Primaria completa","13440","MARGARITA","Cabecera municipal",
"13","BOLIVAR","351","Primaria incompleta","13440","MARGARITA","Cabecera municipal",
"13","BOLIVAR","71","Secundaria completa","13440","MARGARITA","Cabecera municipal",
"13","BOLIVAR","201","Secundaria incompleta","13440","MARGARITA","Cabecera municipal",
"13","BOLIVAR","270","Media completa","13440","MARGARITA","Cabecera municipal",
"13","BOLIVAR","40","Media incompleta","13440","MARGARITA","Cabecera municipal",
"13","BOLIVAR","2","Normal completa","13440","MARGARITA","Cabecera municipal",
"13","BOLIVAR","96","Tecnico","13440","MARGARITA","Cabecera municipal",
"13","BOLIVAR","19","Tecnologico","13440","MARGARITA","Cabecera municipal",
"13","BOLIVAR","61","Universitario","13440","MARGARITA","Cabecera municipal",
"13","BOLIVAR","24","Especializacion","13440","MARGARITA","Cabecera municipal",
"13","BOLIVAR","1","Doctorado","13440","MARGARITA","Cabecera municipal",
"13","BOLIVAR","38","Sin informacion","13440","MARGARITA","Resto rural",
"13","BOLIVAR","926","Ninguno","13440","MARGARITA","Resto rural",
"13","BOLIVAR","282","Preescolar","13440","MARGARITA","Resto rural",
"13","BOLIVAR","1054","Primaria completa","13440","MARGARITA","Resto rural",
"13","BOLIVAR","2234","Primaria incompleta","13440","MARGARITA","Resto rural",
"13","BOLIVAR","250","Secundaria completa","13440","MARGARITA","Resto rural",
"13","BOLIVAR","1095","Secundaria incompleta","13440","MARGARITA","Resto rural",
"13","BOLIVAR","940","Media completa","13440","MARGARITA","Resto rural",
"13","BOLIVAR","214","Media incompleta","13440","MARGARITA","Resto rural",
"13","BOLIVAR","5","Normal completa","13440","MARGARITA","Resto rural",
"13","BOLIVAR","6","Normal incompleta","13440","MARGARITA","Resto rural",
"13","BOLIVAR","181","Tecnico","13440","MARGARITA","Resto rural",
"13","BOLIVAR","29","Tecnologico","13440","MARGARITA","Resto rural",
"13","BOLIVAR","132","Universitario","13440","MARGARITA","Resto rural",
"13","BOLIVAR","16","Especializacion","13440","MARGARITA","Resto rural",
"13","BOLIVAR","1","Doctorado","13440","MARGARITA","Resto rural",
"13","BOLIVAR","52","Sin informacion","13440","MARGARITA","Total",
"13","BOLIVAR","1052","Ninguno","13440","MARGARITA","Total",
"13","BOLIVAR","312","Preescolar","13440","MARGARITA","Total",
"13","BOLIVAR","1246","Primaria completa","13440","MARGARITA","Total",
"13","BOLIVAR","2585","Primaria incompleta","13440","MARGARITA","Total",
"13","BOLIVAR","321","Secundaria completa","13440","MARGARITA","Total",
"13","BOLIVAR","1296","Secundaria incompleta","13440","MARGARITA","Total",
"13","BOLIVAR","1210","Media completa","13440","MARGARITA","Total",
"13","BOLIVAR","254","Media incompleta","13440","MARGARITA","Total",
"13","BOLIVAR","7","Normal completa","13440","MARGARITA","Total",
"13","BOLIVAR","6","Normal incompleta","13440","MARGARITA","Total",
"13","BOLIVAR","277","Tecnico","13440","MARGARITA","Total",
"13","BOLIVAR","48","Tecnologico","13440","MARGARITA","Total",
"13","BOLIVAR","193","Universitario","13440","MARGARITA","Total",
"13","BOLIVAR","40","Especializacion","13440","MARGARITA","Total",
"13","BOLIVAR","2","Doctorado","13440","MARGARITA","Total",
"13","BOLIVAR","216","Sin informacion","13442","MARIA LA BAJA","Cabecera municipal",
"13","BOLIVAR","1615","Ninguno","13442","MARIA LA BAJA","Cabecera municipal",
"13","BOLIVAR","351","Preescolar","13442","MARIA LA BAJA","Cabecera municipal",
"13","BOLIVAR","1992","Primaria completa","13442","MARIA LA BAJA","Cabecera municipal",
"13","BOLIVAR","4396","Primaria incompleta","13442","MARIA LA BAJA","Cabecera municipal",
"13","BOLIVAR","770","Secundaria completa","13442","MARIA LA BAJA","Cabecera municipal",
"13","BOLIVAR","2933","Secundaria incompleta","13442","MARIA LA BAJA","Cabecera municipal",
"13","BOLIVAR","2968","Media completa","13442","MARIA LA BAJA","Cabecera municipal",
"13","BOLIVAR","634","Media incompleta","13442","MARIA LA BAJA","Cabecera municipal",
"13","BOLIVAR","8","Normal completa","13442","MARIA LA BAJA","Cabecera municipal",
"13","BOLIVAR","83","Normal incompleta","13442","MARIA LA BAJA","Cabecera municipal",
"13","BOLIVAR","897","Tecnico","13442","MARIA LA BAJA","Cabecera municipal",
"13","BOLIVAR","243","Tecnologico","13442","MARIA LA BAJA","Cabecera municipal",
"13","BOLIVAR","1129","Universitario","13442","MARIA LA BAJA","Cabecera municipal",
"13","BOLIVAR","98","Especializacion","13442","MARIA LA BAJA","Cabecera municipal",
"13","BOLIVAR","3","Doctorado","13442","MARIA LA BAJA","Cabecera municipal",
"13","BOLIVAR","83","Sin informacion","13442","MARIA LA BAJA","Resto rural",
"13","BOLIVAR","3735","Ninguno","13442","MARIA LA BAJA","Resto rural",
"13","BOLIVAR","613","Preescolar","13442","MARIA LA BAJA","Resto rural",
"13","BOLIVAR","2795","Primaria completa","13442","MARIA LA BAJA","Resto rural",
"13","BOLIVAR","5835","Primaria incompleta","13442","MARIA LA BAJA","Resto rural",
"13","BOLIVAR","1060","Secundaria completa","13442","MARIA LA BAJA","Resto rural",
"13","BOLIVAR","3819","Secundaria incompleta","13442","MARIA LA BAJA","Resto rural",
"13","BOLIVAR","2924","Media completa","13442","MARIA LA BAJA","Resto rural",
"13","BOLIVAR","865","Media incompleta","13442","MARIA LA BAJA","Resto rural",
"13","BOLIVAR","2","Normal completa","13442","MARIA LA BAJA","Resto rural",
"13","BOLIVAR","22","Normal incompleta","13442","MARIA LA BAJA","Resto rural",
"13","BOLIVAR","423","Tecnico","13442","MARIA LA BAJA","Resto rural",
"13","BOLIVAR","101","Tecnologico","13442","MARIA LA BAJA","Resto rural",
"13","BOLIVAR","381","Universitario","13442","MARIA LA BAJA","Resto rural",
"13","BOLIVAR","26","Especializacion","13442","MARIA LA BAJA","Resto rural",
"13","BOLIVAR","2","Doctorado","13442","MARIA LA BAJA","Resto rural",
"13","BOLIVAR","299","Sin informacion","13442","MARIA LA BAJA","Total",
"13","BOLIVAR","5350","Ninguno","13442","MARIA LA BAJA","Total",
"13","BOLIVAR","964","Preescolar","13442","MARIA LA BAJA","Total",
"13","BOLIVAR","4787","Primaria completa","13442","MARIA LA BAJA","Total",
"13","BOLIVAR","10231","Primaria incompleta","13442","MARIA LA BAJA","Total",
"13","BOLIVAR","1830","Secundaria completa","13442","MARIA LA BAJA","Total",
"13","BOLIVAR","6752","Secundaria incompleta","13442","MARIA LA BAJA","Total",
"13","BOLIVAR","5892","Media completa","13442","MARIA LA BAJA","Total",
